metaHistoryId,playerId,playerName,playerExternalId,teamName,teamId,seasonName,seasonId,competitionId,metaRating,metaLineups,metaScoredGoals,metaAssists,metaPoints,metaPenalties,metaStars,metaAllowedGoals,metaPercentage,metaFacedShots,metaShutOuts,metaAverage
dd1a13e7-4799-47a5-8670-75a21581fbc1,f07d9cd0-524f-4f9a-bdc7-f75dd426f194,Zdeněk Kompánek,20384,HC Tornádo Praha,7f2362e3-2e73-4e18-b595-62837b8cbef4,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2566,,,,,,,,,,,,
bdb8136d-2ae2-4444-8d2f-461c19e2ac1f,49b2ac50-6b0b-4fcd-8d03-8d2a4295dbf5,Martin Švančárek,18021,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2567,3.2,2,0,0,0,2,0,0,0,0,0,0
362918a5-0607-4973-9803-bf6f04943a6e,49b2ac50-6b0b-4fcd-8d03-8d2a4295dbf5,Martin Švančárek,18021,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2568,3.2,23,15,23,38,10,3,0,0,0,0,0
27cc6c12-5d6e-40d6-b579-9f474762e0f9,49b2ac50-6b0b-4fcd-8d03-8d2a4295dbf5,Martin Švančárek,18021,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2569,3.2,20,16,12,28,10,2,0,0,0,0,
679f0e39-03e0-4c68-a9d7-e308c948cbc5,49b2ac50-6b0b-4fcd-8d03-8d2a4295dbf5,Martin Švančárek,18021,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2570,,10,8,6,14,20,,,,,,
23f2bf30-7573-45e4-8418-6dc4c868d11b,f899743e-43a6-4fb5-8015-f9ed162e81a5,Vladimír Hruška,18022,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2571,3.8,2,1,1,2,2,1,0,0,0,0,0
55a3e2b6-0ce9-41f0-8844-30b2c2ad61db,f899743e-43a6-4fb5-8015-f9ed162e81a5,Vladimír Hruška,18022,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2572,3.8,18,11,17,28,2,1,0,0,0,0,0
1b0916a9-1e92-4392-bc25-f5035fd51a9f,f899743e-43a6-4fb5-8015-f9ed162e81a5,Vladimír Hruška,18022,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2573,3.8,18,9,8,17,15,1,0,0,0,0,
286abea8-0148-4f1a-94fd-6b102a99ccc2,f899743e-43a6-4fb5-8015-f9ed162e81a5,Vladimír Hruška,18022,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2574,,11,10,8,18,2,,,,,,
d7699555-e76a-4996-a476-392df496e4b3,79353e76-3205-43e7-bb7d-a2acc4fc1989,František Ptáček,18023,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2575,5,2,3,4,7,0,1,0,0,0,0,0
d3f21353-eae0-4dc7-88cc-cba764ba6bb4,79353e76-3205-43e7-bb7d-a2acc4fc1989,František Ptáček,18023,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2576,5,12,14,26,40,2,2,0,0,0,0,0
a9daf718-30bb-4b29-9b23-5b180d005491,79353e76-3205-43e7-bb7d-a2acc4fc1989,František Ptáček,18023,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2577,5,16,11,39,50,6,1,0,0,0,0,
8bebe659-4269-4870-8057-e8664982a73b,79353e76-3205-43e7-bb7d-a2acc4fc1989,František Ptáček,18023,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2578,,10,8,23,31,4,,,,,,
eafa069f-9ad6-4f36-b76a-290f4e3f4ccc,c9d80204-870c-4bef-8570-f9c8c5416f28,Tomáš Tóth,18024,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2579,3.1,,,,,,,,,,,
46d914a8-eb44-4e85-bd85-47f5c56db772,c9d80204-870c-4bef-8570-f9c8c5416f28,Tomáš Tóth,18024,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2580,3.1,,,,,,,,,,,
286daec7-fdf6-4b10-853e-be38354e07f8,c9d80204-870c-4bef-8570-f9c8c5416f28,Tomáš Tóth,18024,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2581,3.1,0,0,0,0,2,0,0,0,0,0,
d6a5f19b-5e4c-4194-8e90-68445b8da3cd,c9d80204-870c-4bef-8570-f9c8c5416f28,Tomáš Tóth,18024,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2582,,5,4,3,7,0,,,,,,
be64ee61-5b5e-4373-9bad-a0be62227270,68088bde-3fa3-4107-a826-73fb9d19663b,Václav Fišer,18025,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2583,8.9,2,1,3,4,0,0,0,0,0,0,0
2bd61a49-a413-4162-9ba0-40d17517e417,68088bde-3fa3-4107-a826-73fb9d19663b,Václav Fišer,18025,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2584,8.9,10,2,12,14,2,1,0,0,0,0,0
6c5f5985-9f12-4e40-a9ca-9bd83ad964a1,68088bde-3fa3-4107-a826-73fb9d19663b,Václav Fišer,18025,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2585,8.9,17,13,30,43,8,2,0,0,0,0,
355d223f-5a79-40b7-8d1b-334d24ec0a9f,68088bde-3fa3-4107-a826-73fb9d19663b,Václav Fišer,18025,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2586,,12,20,22,42,2,,,,,,
3c02aaca-3a38-4a63-b039-6b7746bf9cc6,7c075c76-41f8-4136-89ab-fcc1e9e3d288,Petr Karabec,18026,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2587,3.9,3,4,2,6,0,0,0,0,0,0,0
027d85bf-41fe-4ef1-8cbb-699b2f7713ac,7c075c76-41f8-4136-89ab-fcc1e9e3d288,Petr Karabec,18026,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2588,3.9,22,23,13,36,6,3,0,0,0,0,0
ceed16d8-b242-4cb3-b7a3-43b185bfebe0,7c075c76-41f8-4136-89ab-fcc1e9e3d288,Petr Karabec,18026,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2589,3.9,18,8,13,21,3,2,0,0,0,0,
5e7919d1-9b84-4c72-a461-34fdd54a175f,7c075c76-41f8-4136-89ab-fcc1e9e3d288,Petr Karabec,18026,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2590,,12,7,12,19,10,,,,,,
e5949e35-116b-4611-9f3a-c54be6b118e9,0486c8ab-4d35-4652-9b59-2bdc0f148013,Jiří Jacík,18027,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2591,3.4,0,0,0,0,0,0,0,0,0,0,
8f9ced00-51c6-49ea-ab5a-6faa16aa2c8f,0486c8ab-4d35-4652-9b59-2bdc0f148013,Jiří Jacík,18027,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2592,3.4,7,1,3,4,4,0,0,0,0,0,0
0bb4431c-e44c-4d7b-8114-aa5e14378bc2,0486c8ab-4d35-4652-9b59-2bdc0f148013,Jiří Jacík,18027,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2593,3.4,0,0,0,0,0,0,0,0,0,0,
64295b38-4740-4b59-8a95-23b5500bf9c1,0486c8ab-4d35-4652-9b59-2bdc0f148013,Jiří Jacík,18027,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2594,,6,2,0,2,6,,,,,,
6b39d0c0-d0ea-4079-90db-b3d794c7565e,2e2dc471-f075-4848-b19a-4e06a72728ae,Luboš Tóth,18028,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2595,2.3,1,0,0,0,0,0,0,0,0,0,0
6b74a536-bc40-4f0e-b28b-cd95b1d980cb,2e2dc471-f075-4848-b19a-4e06a72728ae,Luboš Tóth,18028,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2596,2.3,13,4,0,4,10,0,0,0,0,0,0
d6e06ecc-2e76-4c66-b870-c38781cb4b25,2e2dc471-f075-4848-b19a-4e06a72728ae,Luboš Tóth,18028,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2597,2.3,12,3,4,7,6,0,0,0,0,0,
c792e59a-235d-4245-ac6d-8a9bd605950f,2e2dc471-f075-4848-b19a-4e06a72728ae,Luboš Tóth,18028,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2598,,6,1,3,4,2,,,,,,
574917c5-b17b-4b37-be83-2b89969b882e,e24bf68f-2370-4208-9abb-c61b8f5d43cd,Tomáš Gross,18029,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2599,3.8,,,,,,,,,,,
46fa8ea3-616c-4916-9bab-9ff3b2a8af0a,e24bf68f-2370-4208-9abb-c61b8f5d43cd,Tomáš Gross,18029,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2600,3.8,,,,,,,,,,,
59869308-64d4-49d0-847f-573c87558d78,e24bf68f-2370-4208-9abb-c61b8f5d43cd,Tomáš Gross,18029,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2601,3.8,16,0,1,1,0,0,75,87.30964467,591,0,
0f68d499-d322-412a-a1d4-9dc87bdd1f01,e24bf68f-2370-4208-9abb-c61b8f5d43cd,Tomáš Gross,18029,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2602,,10,0,0,0,0,,,,,,
2f9dca5e-e8fb-45ab-b907-94ea8343cc0f,09bb703d-4c08-4f14-9a07-060e8d4ba1fb,Martin Růně,18030,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2603,3.7,0,0,0,0,0,0,0,0,0,0,
a080ec66-1b7f-47e8-a694-0ce791d641e0,09bb703d-4c08-4f14-9a07-060e8d4ba1fb,Martin Růně,18030,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2604,3.7,2,0,0,0,0,0,9,90.32258065,93,0,4.5
cc5b8f68-acb0-4232-a8b9-d567a3ad176f,09bb703d-4c08-4f14-9a07-060e8d4ba1fb,Martin Růně,18030,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2605,3.7,0,0,0,0,0,0,0,0,0,0,
82eed254-1460-42c5-aecc-4e8b9c586e5f,09bb703d-4c08-4f14-9a07-060e8d4ba1fb,Martin Růně,18030,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2606,,0,0,0,0,0,,,,,,
520cc75b-f0b8-43f0-b19e-2022d6b7ccf3,a7c3f803-7800-4650-922f-f85b1812f282,Jan Vejmelka,18031,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2607,3.2,1,0,0,0,0,0,0,0,0,0,0
e66a2709-bbdf-4ba1-be1d-f7cb46daba64,a7c3f803-7800-4650-922f-f85b1812f282,Jan Vejmelka,18031,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2608,3.2,12,10,6,16,4,2,0,0,0,0,0
73815629-ac40-4c90-9bc3-dd448d6df940,a7c3f803-7800-4650-922f-f85b1812f282,Jan Vejmelka,18031,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2609,3.2,12,0,6,6,8,0,0,0,0,0,
6a37902e-8549-4e5a-b843-5e52662df3a5,a7c3f803-7800-4650-922f-f85b1812f282,Jan Vejmelka,18031,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2610,,9,5,0,5,4,,,,,,
f5a1a0af-29bf-4284-b9ff-0780db06dc84,fa5e1dec-7139-47a6-a574-e6016e0a2abd,Lukáš Kočí,18032,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2611,2.8,,,,,,,,,,,
bac8da42-339c-46d2-afad-0379ef37dc30,fa5e1dec-7139-47a6-a574-e6016e0a2abd,Lukáš Kočí,18032,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2612,2.8,,,,,,,,,,,
7fa51c85-10a7-46c8-b764-3d737d3d7a74,fa5e1dec-7139-47a6-a574-e6016e0a2abd,Lukáš Kočí,18032,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2613,2.8,0,0,0,0,0,0,0,0,0,0,
6e8c8c1f-554f-44ea-8524-66494b457f38,fa5e1dec-7139-47a6-a574-e6016e0a2abd,Lukáš Kočí,18032,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2614,,4,1,1,2,0,,,,,,
221c0124-a59a-4dab-bfba-63c15049eece,90eb6c55-c973-4bb8-aa37-a79c384bad3c,Marek Petřík,18033,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2615,2.4,,,,,,,,,,,
1802ad12-6995-4c3b-9151-15680728f136,90eb6c55-c973-4bb8-aa37-a79c384bad3c,Marek Petřík,18033,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2616,2.4,,,,,,,,,,,
81ffbd10-4841-49b9-9b74-a435e9bca13c,90eb6c55-c973-4bb8-aa37-a79c384bad3c,Marek Petřík,18033,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2617,2.4,0,0,0,0,0,0,0,0,0,0,
3af1af4c-241a-4d61-8582-1a95b43b29a2,90eb6c55-c973-4bb8-aa37-a79c384bad3c,Marek Petřík,18033,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2618,,0,0,0,0,0,,,,,,
d0df2cf0-dbfa-4e81-9bc1-66aa69692f43,90ee4249-7786-4221-9043-54175abba522,Jan Stýblo,18034,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2619,2.2,2,1,0,1,2,0,0,0,0,0,0
5f6e82cf-83a2-4d67-b332-8d48ec5108b3,90ee4249-7786-4221-9043-54175abba522,Jan Stýblo,18034,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2620,2.2,11,2,3,5,4,1,0,0,0,0,0
9594d74b-4e3b-4dc2-8841-02b21dadd49a,90ee4249-7786-4221-9043-54175abba522,Jan Stýblo,18034,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2621,2.2,14,1,4,5,6,1,0,0,0,0,
698478b4-5077-43fa-8caa-a716eb1f17d9,90ee4249-7786-4221-9043-54175abba522,Jan Stýblo,18034,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2622,,11,0,0,0,4,,,,,,
9e20070d-1d22-426e-be4f-0b2f26d40b52,98a67ff1-4ae7-4f33-9731-d9d7ee766141,Radek Neveršil,18035,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2623,2.9,0,0,0,0,0,0,0,0,0,0,
903e24dc-70ae-4e76-ae74-0fafcd0398ee,98a67ff1-4ae7-4f33-9731-d9d7ee766141,Radek Neveršil,18035,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2624,2.9,8,1,2,3,0,0,0,0,0,0,0
0be4fc0d-6dae-4d78-a886-4b30bc03055b,98a67ff1-4ae7-4f33-9731-d9d7ee766141,Radek Neveršil,18035,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2625,2.9,2,0,0,0,0,0,0,0,0,0,
96540022-18af-4107-9d96-f1e10dc66e47,98a67ff1-4ae7-4f33-9731-d9d7ee766141,Radek Neveršil,18035,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2626,,5,1,3,4,0,,,,,,
2998c193-6344-449e-9445-b9efea40d16c,1f16bd32-3887-4f28-afaf-132ffc88c6b5,Petr Kukla,18036,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2627,3,0,0,0,0,0,0,0,0,0,0,
151a8321-9f54-4aa6-98a4-b3b3514e39d3,1f16bd32-3887-4f28-afaf-132ffc88c6b5,Petr Kukla,18036,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2628,3,0,0,0,0,0,0,0,0,0,0,
8836707f-66b1-44a4-9ee1-965943a1bcf5,1f16bd32-3887-4f28-afaf-132ffc88c6b5,Petr Kukla,18036,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2629,3,0,0,0,0,0,0,0,0,0,0,
93ddaba4-d336-44ed-85d7-c4baccad3149,1f16bd32-3887-4f28-afaf-132ffc88c6b5,Petr Kukla,18036,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2630,,2,2,2,4,2,,,,,,
a45bcccc-0272-4979-ad3a-ebf96a8e748f,ab166033-581b-41f2-b8c2-2ae223ca447f,Martin Konhefer,18037,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2631,2.9,3,0,0,0,2,0,0,0,0,0,0
6b89f922-a570-47ab-a7a3-fbba7668bbb4,ab166033-581b-41f2-b8c2-2ae223ca447f,Martin Konhefer,18037,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2632,2.9,21,1,8,9,16,1,0,0,0,0,0
dfb049e1-6ae3-4f05-b27b-58f4cdb17d10,ab166033-581b-41f2-b8c2-2ae223ca447f,Martin Konhefer,18037,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2633,2.9,18,0,1,1,10,0,0,0,0,0,
ef111be8-5a38-4390-a7f9-c35728ea47bc,ab166033-581b-41f2-b8c2-2ae223ca447f,Martin Konhefer,18037,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2017-2018,4257a93f-0b15-495c-984d-8a6e842ea063,c7c0bb15-5d29-415d-851e-5d777c6cc2634,,10,1,1,2,0,,,,,,
1467b776-fd7e-4023-95ab-68a8f726cdb0,c9819cae-1cd9-4a38-b041-c5f79dd2e501,Jan Osladil,18038,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc2635,3.4,0,0,0,0,0,0,0,0,0,0,
226f3aeb-a139-4a42-876b-0e2168ba8497,c9819cae-1cd9-4a38-b041-c5f79dd2e501,Jan Osladil,18038,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc2636,3.4,0,0,0,0,0,0,0,0,0,0,
5c613e4c-b59f-4d87-9f08-918735637956,c9819cae-1cd9-4a38-b041-c5f79dd2e501,Jan Osladil,18038,HC Prague Mimons,a83bbf90-eab3-43ee-aa89-3feb82e3bfc3,2018-2019,7804ca66-34b1-4095-8034-5cb06a5131e1,c7c0bb15-5d29-415d-851e-5d777c6cc2637,3.4,1,3,0,3,0,0,0,0,0,0,
